date,city,ACond_tavg,AvgSurfT_tavg,CanopInt_tavg,ECanop_tavg,ESoil_tavg,EvapSnow_tavg,Evap_tavg,GWS_tavg,Lwnet_tavg,Qg_tavg,Qh_tavg,Qle_tavg,Qsb_tavg,Qsm_tavg,Qs_tavg,SnowDepth_tavg,SnowT_tavg,SoilMoist_P_tavg,SoilMoist_RZ_tavg,SoilMoist_S_tavg,SWE_tavg,Swnet_tavg,TVeg_tavg,TWS_tavg,latitude,longitude
10-08-12,Ain Taya,0.0149364685290493,305.44263267517084,0.0021194741731354,6.868619585986834e-07,1.829824088872556e-05,0.0,1.9816766613682072e-05,604.9598055521647,-64.09528250694275,15.699168384075165,86.01195424397787,48.878056589762366,0.0,0.0,5.1366059542849275e-08,0.0,305.44263267517084,800.5936243693034,195.6338315963745,3.459830179810523,0.0,214.6899340311686,8.316637536938859e-07,800.5957605997721,36.79276,3.05136
10-08-13,Ain Taya,0.030477496352978,303.0094169616699,0.0040235454022573,8.327335206577876e-07,1.2309205771998675e-05,0.0,1.3732526444224885e-05,604.3699465433757,-43.70338789621989,-2.736894816160202,148.37935930887858,33.87127637863159,0.0,0.0,3.531294169079047e-07,0.0,303.0094169616699,800.2886545817057,195.91862201690677,3.721982180078824,0.0,223.21108786265052,5.905864968421455e-07,800.2925997416178,36.79276,3.05136
10-08-14,Ain Taya,0.0269747528480365,300.49696121215817,0.0112944544176571,1.987089066801673e-06,1.533315285845068e-05,0.0,1.7933533445102513e-05,603.8265991210938,-32.27490436236064,-7.801324915885925,120.43675769170126,44.23305859565736,0.0,0.0,1.921782492253499e-07,0.0,300.49696121215817,802.1140640258789,198.28733342488607,4.0666900565226864,0.0,189.1383993148804,6.132925123599384e-07,802.125256093343,36.79276,3.05136
10-08-15,Ain Taya,0.0292308295456071,301.57189089457194,0.0011042878072961,9.586038943372917e-08,1.476516969963389e-05,0.0,1.590974324775137e-05,603.3601015726725,-60.17568736076354,5.120195666948955,132.75955874125162,39.24137992858886,0.0,0.0,2.2177998225518983e-11,0.0,301.57189089457194,801.6073371887207,198.2472229639689,3.6993282546599695,0.0,237.30201988220213,1.0487114468974806e-06,801.6084271748861,36.79276,3.05136
10-08-16,Ain Taya,0.0235358676717927,301.2734909057617,0.0051382856753965,8.461293909078904e-07,1.3553809655301544e-05,0.0,1.5060812264285536e-05,602.9038291931151,-30.536018172899887,-0.3187822821860512,96.83081404368082,37.14749083518982,0.0,0.0,1.1935579335246398e-07,0.0,301.2734909057617,801.4077702840169,198.5039096832276,3.8871698488791786,0.0,164.19455388387044,6.608725709789099e-07,801.4128662109375,36.79276,3.05136
10-08-17,Ain Taya,0.0256506307283416,301.1316682179769,0.0058490294361642,8.596755724473346e-07,1.2860394629872946e-05,0.0,1.4675970836227254e-05,602.4662808736165,-18.0802841424942,1.4698241541783017,112.3553274154663,36.19827993710836,0.0,0.0,9.516365153672269e-08,0.0,301.1316682179769,801.3722587585448,198.90589815775556,3.871173369884491,0.0,168.1052380243937,9.559013600816492e-07,801.3780235290527,36.79276,3.05136
10-08-18,Ain Taya,0.0235531818742553,300.3544589996338,0.0154659456612231,2.300049478283957e-06,2.5208192778336524e-05,0.0,2.836478477850809e-05,602.1226211547852,-8.140548868974049,-1.7139085218310357,79.67223453521729,69.9617449124654,0.0,0.0,1.3852094118268118e-05,0.0,300.3544589996338,809.2123901367187,207.0898207982381,5.323052114248275,0.0,156.05929164886476,8.565461550110361e-07,809.2279360453288,36.79276,3.05136
10-08-19,Ain Taya,0.0234631745687996,302.44945805867513,0.0045275331756177,6.502086852340957e-07,2.126740349315999e-05,0.0,2.57289019828022e-05,602.2110763549805,-36.25573778152466,8.846592795848848,102.1293755531311,63.46033701896667,0.0,0.0,1.2838481583954397e-07,0.0,302.44945805867513,813.5062146504721,211.29509309132897,4.122737652063369,0.0,210.694283358256,3.811291153018222e-06,813.5107004801432,36.79276,3.05136
10-08-20,Ain Taya,0.0210268080855409,302.7860496520996,0.0014580088274669,4.484520261804903e-08,1.6398656669025513e-05,0.0,1.973986522140573e-05,602.4106630961099,-44.684952513376864,6.496562969684601,119.1627521197001,48.68837812741597,0.0,0.0,3.2394836269507747e-10,0.0,302.7860496520996,812.2890609741211,209.8783609390259,3.963432844479879,0.0,219.03273340861,3.296361632720846e-06,812.290471903483,36.79276,3.05136
10-08-21,Ain Taya,0.021934783218118,302.50153299967445,0.0081838611008909,1.287057887585282e-06,1.473717071955131e-05,0.0,1.8628989240217684e-05,602.5423403422037,-33.17785045305887,2.989675944050153,113.03564933141072,45.94840280214945,0.0,0.0,3.479339297414915e-08,0.0,302.50153299967445,811.4316502888998,208.8893339792888,3.9938766678174336,0.0,195.1504260381063,2.6047621503266783e-06,811.4398391723633,36.79276,3.05136
10-08-22,Ain Taya,0.0205166358035057,301.8701726277669,0.0018833640172185,1.2032799805439252e-07,1.5005067242176058e-05,0.0,1.773645900963553e-05,602.6262372334799,-65.4893894513448,0.5375356148928404,115.3899751663208,43.74696834882101,0.0,0.0,7.981409761980788e-11,0.0,301.8701726277669,810.5770576477051,207.9507930119832,3.936600014567375,0.0,225.1592723210653,2.6110606848798554e-06,810.5788904825847,36.79276,3.05136
10-08-23,Ain Taya,0.0154049965863426,303.3736778259277,0.0001363355072195797,1.1344219110383711e-09,1.84225795464954e-05,0.0,2.144156962913257e-05,602.6671513875326,-64.1644081433614,11.308189205328624,100.5053963661194,52.88563362757365,0.0,0.0,0.0,0.0,303.3736778259277,809.4830490112305,206.81584040323887,3.845933775107065,0.0,228.87077000935872,3.017856109721606e-06,809.4831395467121,36.79276,3.05136
10-08-24,Ain Taya,0.0195065602582568,303.4450523376464,7.274035939796401e-05,4.106954565781992e-10,1.750258827163028e-05,0.0,2.01482662532726e-05,602.6547518412273,-61.6765121459961,4.0254816552003225,112.31652606328328,49.6956997235616,0.0,0.0,0.0,0.0,303.4450523376464,808.3052627563476,205.6505338668823,3.819760172565778,0.0,227.71033757527667,2.6452667692448505e-06,808.3053484598795,36.79276,3.05136
10-08-25,Ain Taya,0.0190396713558584,302.62963282267253,0.0011098609291366,3.170200855606708e-07,1.7279412876784287e-05,0.0,1.998710245819287e-05,602.5859713236491,-74.32000373204549,2.158887400478125,101.41256898244222,49.29819475809733,0.0,0.0,1.7477725305798756e-10,0.0,302.62963282267253,807.2223698933918,204.6363560994466,3.800362689296404,0.0,227.18880246480305,2.390672305333889e-06,807.2234519958496,36.79276,3.05136
10-08-26,Ain Taya,0.0182596421102061,302.42875188191726,0.00013323736857273616,1.2519438518284372e-09,1.813494873204036e-05,0.0,2.0450792112569617e-05,602.4691566467285,-80.493297513326,1.800775187710921,96.54104286829632,50.44188796679179,0.0,0.0,0.0,0.0,302.42875188191726,806.0980122884114,203.6288354237874,3.756457019845645,0.0,229.2739469528198,2.31459350032992e-06,806.0981096903482,36.79276,3.05136
10-08-27,Ain Taya,0.0130059375000807,303.9925039927165,6.800521470419577e-05,3.5817246737956937e-10,2.244176172704708e-05,0.0,2.5012614590499045e-05,602.3057769775392,-87.51890137990316,11.160080087184909,69.92580022811889,61.69361567497253,0.0,0.0,0.0,0.0,303.9925039927165,804.7517044067382,202.44592825571692,3.649725160996119,0.0,230.30254300435385,2.570491282938292e-06,804.7517674763997,36.79276,3.05136
10-08-28,Ain Taya,0.0237711066069702,302.9368704477946,0.0006790397803645949,-4.5369344861950314e-08,1.719466734660576e-05,0.0,1.9372645897419716e-05,602.0885398864746,-70.21867580413819,1.232077789803346,105.69693756103514,47.78263093630472,0.0,0.0,0.0,0.0,302.9368704477946,803.4358777364096,201.34742005666095,3.691415597001712,0.0,224.93108933766683,2.223348937550421e-06,803.4366315205891,36.79276,3.05136
10-08-29,Ain Taya,0.0388725715922191,300.8379140218099,0.0037870576508188,4.688975700162246e-07,1.3969570011340693e-05,0.0,1.675623589108e-05,601.8362271626792,-45.1108251730601,-5.975744980573654,127.1474391937256,41.32925925254821,0.0,0.0,1.7794972733779314e-09,0.0,300.8379140218099,802.5810742696126,200.74482968648277,3.7673639665047327,0.0,207.6082042058309,2.317769487714117e-06,802.5848706563313,36.79276,3.05136
10-08-30,Ain Taya,0.0290284222535168,300.8860975901286,0.0007764044330542673,3.6583626080351675e-08,1.522221878834292e-05,0.0,1.670521383706121e-05,601.5372706095378,-59.14931659698486,-0.5434496713802218,118.85735257466636,41.2034079392751,0.0,0.0,0.0,0.0,300.8860975901286,801.7501131693522,200.21275609334316,3.7318468193213135,0.0,218.66653277079263,1.446410235346936e-06,801.7507957458496,36.79276,3.05136
10-08-31,Ain Taya,0.0413846829285224,299.4903231302897,0.00023409278352725472,-1.3269450150945234e-08,1.4830233828888596e-05,0.0,1.5907145098026376e-05,601.2149004618327,-60.10130106608073,-5.98805440266927,123.36596263249716,39.23497535387675,0.0,0.0,0.0,0.0,299.4903231302897,800.9686014811198,199.7537109375,3.733639325698217,0.0,216.71215222676597,1.0901819103015242e-06,800.9688529968261,36.79276,3.05136
10-09-01,Ain Taya,0.0283123343018814,300.5237260182698,0.0027746837683177,4.678859077955622e-07,1.397180250629996e-05,0.0,1.5411046570079633e-05,600.9105895996094,-38.36564736366272,4.004003992676736,87.53042697906494,38.01134565671285,0.0,0.0,2.0532765739507872e-08,0.0,300.5237260182698,800.2684557596842,199.3579226811727,3.743606574336688,0.0,167.91678492228192,9.71358055827191e-07,800.2713267008462,36.79276,3.05136
10-09-02,Ain Taya,0.0234793954994529,300.47589747111,0.0091886767651885,1.985940593840496e-06,1.5503577632595503e-05,0.0,1.8155855385278605e-05,600.6082621256511,-27.88966052532196,-1.092230392123262,94.78738384246826,44.78141845067341,0.0,0.0,2.5299602146589e-07,0.0,300.47589747111,800.3748374938965,199.7665511449178,4.010766598582268,0.0,166.36332372029622,6.663373151842104e-07,800.3840001424154,36.79276,3.05136
10-09-03,Ain Taya,0.0217430785686398,298.4882389068604,0.0096470972639508,2.0458489610556776e-06,1.462362443286717e-05,0.0,1.7405697872163727e-05,600.3186060587565,-39.52529280980428,-8.513804868857065,94.56830253601076,42.93115852673848,0.0,0.0,2.284651277939532e-07,0.0,298.4882389068604,801.3582908630372,201.03963356018068,4.057959088683129,0.0,168.50555305480955,7.3622529398835e-07,801.3679100036621,36.79276,3.05136
10-09-04,Ain Taya,0.022287229867652,299.26242014567055,0.00042903225197126935,2.935650994147684e-08,1.3660323963904371e-05,0.0,1.4849619731194252e-05,600.0871999104819,-64.26723782221477,-0.2788605280220508,112.47412118911744,36.62658441861471,0.0,0.0,3.031082052425095e-12,0.0,299.26242014567055,801.0212196350097,200.93400758107504,3.787023349603017,0.0,213.08851877848304,1.1599371198952232e-06,801.0216575622559,36.79276,3.05136
10-09-05,Ain Taya,0.0225062332271287,299.76558787027994,0.00012148714282981624,9.836654125498316e-10,1.467725372397884e-05,0.0,1.593764089496593e-05,599.8666692097981,-73.52486527760824,2.81565979818503,99.38514852523804,39.31019355456034,0.0,0.0,0.0,0.0,299.76558787027994,800.3360010782878,200.4693404515584,3.746867466966311,0.0,215.03820559183757,1.2594024510370616e-06,800.3361231486002,36.79276,3.05136
10-09-06,Ain Taya,0.0147420741501264,301.2374870300293,6.94357889794143e-05,2.6839162744115205e-10,1.4324445119958305e-05,0.0,1.5480937652985933e-05,599.6279919942222,-65.55365052223206,6.407944470643998,98.55046558380128,38.18373525937398,0.0,0.0,0.0,0.0,301.2374870300293,799.6073290506998,199.97929776509605,3.7367229700088505,0.0,208.69682280222577,1.1562266149548842e-06,799.6073537190755,36.79276,3.05136
10-09-07,Ain Taya,0.0251946236938238,300.7614382425944,0.0015483591385418,4.454681347946613e-07,1.7411458035591446e-05,0.0,1.8980410194065676e-05,599.3719233194987,-66.62819097836812,3.299627691010634,78.31912873586018,46.81518824895223,0.0,0.0,1.880817826297824e-08,0.0,300.7614382425944,798.9129107157389,199.54106686909995,3.716172261039416,0.0,195.06618137359615,1.1234843254529872e-06,798.9145233154296,36.79276,3.05136
10-09-08,Ain Taya,0.0324461421075587,299.64206377665204,0.0043316027023441,8.348613841728063e-07,1.4278178108876697e-05,0.0,1.5896507265248752e-05,599.0895785013836,-47.56181942621867,-3.6858664919932687,98.6114815711975,39.20873157183329,0.0,0.0,4.846591965164867e-08,0.0,299.64206377665204,798.0773081461589,198.98775825500485,3.71710619032383,0.0,181.69203720092773,7.834669607594454e-07,798.0816772460937,36.79276,3.05136
10-09-09,Ain Taya,0.0207891525933518,298.41851170857746,0.0100416777965923,1.247041855852634e-06,1.2146771075549624e-05,0.0,1.4007107722591172e-05,598.7860516866049,-42.6249641418457,-4.898621735970179,90.76511437098183,34.54853334426879,0.0,0.0,1.0769760212525624e-07,0.0,298.41851170857746,798.1271593729655,199.34113814036053,3.921086967984836,0.0,163.03969605763754,6.132959545768201e-07,798.1372456868489,36.79276,3.05136
10-09-10,Ain Taya,0.0273773029834652,298.1311377207438,0.0093777536705601,8.734572709556687e-07,1.3202469021204404e-05,0.0,1.4818389119379086e-05,598.5034243265787,-56.754408518473305,-4.9828529795010885,101.26940981547035,36.54955870310466,0.0,0.0,2.6243157106679385e-08,0.0,298.1311377207438,798.0573811848958,199.55409037272136,3.825518006086349,0.0,189.58611647288004,7.424642999668643e-07,798.0668459574381,36.79276,3.05136
10-09-11,Ain Taya,0.0299931031030913,297.6975357055664,0.00013708742741679698,1.462056490690126e-09,1.360350963750534e-05,0.0,1.4505040568716744e-05,598.2360404968261,-74.10602264404297,-3.1970339596271518,100.61764059066772,35.776685110727946,0.0,0.0,0.0,0.0,297.6975357055664,797.4635759989421,199.22757498423255,3.7305693556865056,0.0,207.3027448018392,9.000697408130993e-07,797.4637392679849,36.79276,3.05136
10-09-12,Ain Taya,0.0207656083706145,299.19887606302893,7.264945091568127e-05,2.898405877573469e-10,1.1993474432377602e-05,0.0,1.2848948874003934e-05,597.9593617757162,-64.71496292750041,3.8608777523040767,102.13588746388751,31.69193032582601,0.0,0.0,0.0,0.0,299.19887606302893,796.921068318685,198.96166540781655,3.7512260923782974,0.0,202.40753637949624,8.551842560322596e-07,796.9210978190105,36.79276,3.05136
10-09-13,Ain Taya,0.029762884035396,298.89913787841795,0.000356475000686866,2.3869562861452327e-08,1.2758227956055632e-05,0.0,1.3697818265730652e-05,597.6744967142741,-66.87082134882608,0.4104470317872862,99.40739123026532,33.78566754659017,0.0,0.0,2.012167935888885e-11,0.0,298.89913787841795,796.4287297566732,198.75417652130125,3.741510634620985,0.0,200.47399311065672,9.157197475554804e-07,796.4290227254231,36.79276,3.05136
10-09-14,Ain Taya,0.0263567911849046,298.2889966328939,0.0003300747684988892,6.4460524566249214e-09,1.2783526593314794e-05,0.0,1.350136428754922e-05,597.379539235433,-58.11576412518819,-3.6549709240595503,108.11705195109047,33.301113915443416,0.0,0.0,0.0,0.0,298.2889966328939,795.891434987386,198.5117841720581,3.731667589147886,0.0,195.8759887695313,7.113920880300975e-07,795.8916803995768,36.79276,3.05136
10-09-15,Ain Taya,0.0164582798684326,297.2314167022705,0.00010007087500222649,5.10489945107495e-10,1.2714746333131188e-05,0.0,1.3453527818304185e-05,597.0753033955891,-76.19292726516723,-5.132719310124715,95.49613936742146,33.183127641677856,0.0,0.0,0.0,0.0,297.2314167022705,795.3532483418783,198.277877108256,3.7136078745126726,0.0,199.73766377766927,7.382729744505786e-07,795.3533093770345,36.79276,3.05136
10-09-16,Ain Taya,0.0135799395386129,299.3303716023763,6.818899611668408e-05,2.358378920971904e-10,1.40023886160634e-05,0.0,1.4839123347580124e-05,596.7669158935548,-76.16363929112752,7.191244409481684,77.25457728703816,36.60069626172383,0.0,0.0,0.0,0.0,299.3303716023763,794.7618654886883,197.99496618906656,3.680422000090281,0.0,197.2151626586914,8.364987926778866e-07,794.761944325765,36.79276,3.05136
10-09-17,Ain Taya,0.0156693078344687,301.2460909525554,0.0016378916853379,1.572427376454281e-07,1.691823997589381e-05,0.0,1.796285230284411e-05,596.4538630167643,-58.07873291969299,12.132844038804372,60.87669693628947,44.30537241299948,0.0,0.0,8.215779499544847e-09,0.0,301.2460909525554,794.0159441630044,197.56208019256596,3.613059628009797,0.0,175.4012543996175,8.873687502205148e-07,794.0175753275554,36.79276,3.05136
10-09-18,Ain Taya,0.0215995540609583,300.20178235371907,0.0026098152069607,3.957555707737962e-07,1.271150473864206e-05,0.0,1.3709828719280874e-05,596.1260096232097,-48.85414713223775,-1.3911469541024415,100.54961849848428,33.815291563669845,0.0,0.0,1.8289633211635946e-08,0.0,300.20178235371907,793.3857615152995,197.25979919433595,3.666990995407104,0.0,181.8219024658203,6.025675864644124e-07,793.3884028116862,36.79276,3.05136
10-09-19,Ain Taya,0.0232124968897551,300.20967394510905,0.0029833748529199,4.786224285642978e-07,1.2011293555739635e-05,0.0,1.3237297086258574e-05,595.7930653889974,-54.6685574054718,3.725005185604096,95.71850646336873,32.64979098637899,0.0,0.0,1.645503421114173e-08,0.0,300.20967394510905,793.0259368896484,197.2328780492147,3.6996313313643134,0.0,186.7646926879883,7.473803099548406e-07,793.028904724121,36.79276,3.05136
10-09-20,Ain Taya,0.020344098440061,299.39041290283205,0.0110769836542507,1.715131217376135e-06,1.2560227867197682e-05,0.0,1.4617297676977615e-05,595.4664609273275,-15.023362358411152,-1.5810951287547748,64.07026575406391,36.05356480280559,0.0,0.0,2.5123963354189978e-06,0.0,299.39041290283205,794.467160797119,199.00063463846843,4.401317340135574,0.0,113.5672948519389,3.419381712925033e-07,794.4781982421875,36.79276,3.05136
10-09-21,Ain Taya,0.0165461992844939,299.6564133961996,0.0071910131839103,5.052389962401093e-07,1.1859799963076512e-05,0.0,1.340526587985854e-05,595.3070292154948,-49.154243993759145,0.675843187732001,88.17206239700316,33.06408314704895,0.0,0.0,1.9999099395059023e-08,0.0,299.6564133961996,797.872889963786,202.56591606140137,4.016371046503385,0.0,171.06131687164304,1.040224713063272e-06,797.8801572163899,36.79276,3.05136
10-09-22,Ain Taya,0.0198485874803736,298.9785858154297,0.0015631927128803,4.5214895620186256e-08,1.195713999777581e-05,0.0,1.317024867072784e-05,595.2355608622233,-62.09212295214336,-1.7065276121099793,90.1374417622884,32.484413623809814,0.0,0.0,0.0,0.0,298.9785858154297,797.4607632954915,202.22524801890052,3.847398249308268,0.0,183.0057977676392,1.1678915990742666e-06,797.4623664855958,36.79276,3.05136
10-09-23,Ain Taya,0.0166018358897417,300.1853059132894,0.0029780550956881,4.571026713288499e-07,1.5426597857034113e-05,0.0,1.7167460729676046e-05,595.1526344299317,-46.62789123853048,7.854573043187459,63.689602518081664,42.34354527791341,0.0,0.0,7.726012715518018e-08,0.0,300.1853059132894,796.9340909322102,201.7814213434855,3.836631960670153,0.0,160.5242873509725,1.283760726048892e-06,796.9370338439941,36.79276,3.05136
10-09-24,Ain Taya,0.0484615594148635,296.65697428385414,0.0066779137530829,2.222052071942926e-06,2.2133889956421623e-05,0.0,2.5069289601257576e-05,595.0118878682454,-28.831289275487265,-14.942052539189657,46.96773564020793,61.8333993434906,0.0,0.0,7.906438137676258e-06,0.0,296.65697428385414,801.5516573588053,206.539835802714,4.74201680024465,0.0,122.68018391927082,7.133448714687535e-07,801.5583953857421,36.79276,3.05136
10-09-25,Ain Taya,0.0237151520559564,295.90818634033195,0.0088280133786611,1.95153639452883e-06,1.3301694301996274e-05,0.0,1.6340251265016073e-05,595.0718205769857,-40.649478610356645,-8.349550956487656,47.38020180066427,40.30323252677917,0.0,0.0,1.1487680688186214e-07,0.0,295.90818634033195,803.266921488444,208.19512977600093,4.0768401533365255,0.0,119.98147099812824,1.087019360449896e-06,803.2757715861003,36.79276,3.05136
10-09-26,Ain Taya,0.0194625266206761,295.6679025014241,0.0161059336930823,2.2588567527274487e-06,1.141919442867826e-05,0.0,1.457631052896128e-05,595.2421552022298,-27.42951930363973,-5.296394171317418,49.7078285853068,35.95246922175089,0.0,0.0,3.000453653830467e-07,0.0,295.6679025014241,803.4371149698894,208.19488073984775,4.200808411836625,0.0,107.79612894058228,8.982595681790902e-07,803.4531318664551,36.79276,3.05136
10-09-27,Ain Taya,0.0158241153345443,296.9683114369711,0.0145351464200454,1.4617066175522569e-06,1.4289142836787504e-05,0.0,1.74798271018517e-05,595.431010945638,-46.12132213910421,-0.0199588841448227,70.71174821853639,43.11399935086569,0.0,0.0,8.689406499525395e-08,0.0,296.9683114369711,803.8684399922688,208.43742586771648,4.086722469329834,0.0,159.9264233907064,1.7289764078517083e-06,803.8829971313476,36.79276,3.05136
10-09-28,Ain Taya,0.0248914806327472,294.89319394429526,0.0178492260475953,3.097297401192615e-06,1.5193490302560044e-05,0.0,1.9074147333716e-05,595.6026563008626,-21.45675751368205,-10.508411343892416,76.10960578918457,47.04638481140136,0.0,0.0,2.3442550116214983e-06,0.0,294.89319394429526,805.2627751668294,209.66012070973716,4.65581223766009,0.0,134.10170866648355,7.833593733389913e-07,805.2806058247884,36.79276,3.05136
10-09-29,Ain Taya,0.0149454633394877,295.70002810160315,0.0155427543795667,1.123780841775594e-06,1.4095516633005898e-05,0.0,1.7717266344637514e-05,595.8737291971842,-63.15079994201661,-2.1347863684097925,72.09432840347289,43.69963355064392,0.0,0.0,3.02309059193225e-08,0.0,295.70002810160315,807.5610954284667,211.6873456954956,4.18785219291846,0.0,176.80752493540444,2.497969733875986e-06,807.5766042073567,36.79276,3.05136
10-09-30,Ain Taya,0.0172387944922472,296.5719534556071,0.000280333633296929,2.948204702590828e-09,1.6864318032124476e-05,0.0,2.0069339954413107e-05,596.2065628051757,-82.25245688756307,1.0914471299697954,49.40663007100423,49.50102432568868,0.0,0.0,0.0,0.0,296.5719534556071,806.6600728352863,210.45348777771,3.992330525318781,0.0,182.25171737670897,3.2020728070847325e-06,806.6603533426921,36.79276,3.05136
10-10-01,Ain Taya,0.0143913371449646,297.01909561157225,0.00013179158492372762,6.838273685731234e-10,1.4410407754894552e-05,0.0,1.6914764811796584e-05,596.4579907735189,-74.55493745803832,1.539753203714887,64.15600996017456,41.72026829719543,0.0,0.0,0.0,0.0,297.01909561157225,805.6482042948405,209.1902042388916,3.973517217238744,0.0,181.9729578018189,2.5036725508205865e-06,805.6483373006184,36.79276,3.05136
10-10-02,Ain Taya,0.0160016065152982,298.27650896708167,9.124992981620986e-05,3.111280425423709e-10,1.4994566087504305e-05,0.0,1.7472115700911676e-05,596.6190956115723,-70.54420900344849,5.957456860939661,58.873921950658165,43.09497219721476,0.0,0.0,0.0,0.0,298.27650896708167,804.8009498596191,208.18184331258135,3.9545684128999703,0.0,178.4743532180786,2.4772392653934127e-06,804.8010472615559,36.79276,3.05136
10-10-03,Ain Taya,0.0163080543357258,299.22255566914873,0.0041570999465572,6.645180986216322e-07,1.6610354703061602e-05,0.0,1.915066059912836e-05,596.7257321675618,-47.59682399431863,7.763079998890558,41.275830316543576,47.23510553042094,0.0,0.0,1.209911250003396e-07,0.0,299.22255566914873,803.976862080892,207.25117632548012,3.9845468302567806,0.0,143.87585913340249,1.8757876316518224e-06,803.9810676574707,36.79276,3.05136
10-10-04,Ain Taya,0.0332481868487472,298.4598208109538,0.0025895543212148,3.128894594084387e-07,1.4117453228360926e-05,0.0,1.6235982752732528e-05,596.7913528442382,-45.42935945192973,-1.1300445144375166,73.62903331120809,40.04605642954508,0.0,0.0,1.2921935525304445e-08,0.0,298.4598208109538,803.4249849955241,206.63349590301516,3.940015827616056,0.0,157.97180150349934,1.805639300063907e-06,803.4274500528971,36.79276,3.05136
10-10-05,Ain Taya,0.021602196789657,298.029221979777,0.0011856346910159,1.0920141212030407e-07,1.2149432332838236e-05,0.0,1.3864145148545504e-05,596.8225128173827,-43.01635977427165,-1.510902926325798,76.93981850941975,34.19591121673584,0.0,0.0,1.291395473890233e-09,0.0,298.029221979777,802.7704989115397,205.94799880981444,3.933191313346226,0.0,152.6382329940796,1.605509881012305e-06,802.7716725667318,36.79276,3.05136
10-10-06,Ain Taya,0.016087384452112,300.45188738505044,0.0010984378893529,3.2573117447753935e-08,1.8742035312394967e-05,0.0,2.10568930848846e-05,596.8250912984212,-69.20708061854046,13.045770931243895,37.1962100982666,51.93682843844096,0.0,0.0,4.943610219104721e-10,0.0,300.45188738505044,801.8694773356119,205.04435590108235,3.816654614607493,0.0,171.39579346974693,2.28228477467951e-06,801.8705360412598,36.79276,3.05136
10-10-07,Ain Taya,0.0175542202467719,300.5566359202067,0.0014335297450694,2.1900830583139925e-07,1.6964048222689597e-05,0.0,1.8949571631310396e-05,596.7852325439454,-57.42861506144205,4.109923673669497,45.00930255254109,46.73912107149759,0.0,0.0,2.244216163830673e-09,0.0,300.5566359202067,800.6232376098632,203.83800563812252,3.76669932504495,0.0,153.28131415049236,1.7665150348733503e-06,800.6246762593587,36.79276,3.05136
10-10-08,Ain Taya,0.0216696662362664,299.32996864318847,0.0063729350435702,8.383003115379022e-07,1.0992000985273382e-05,0.0,1.306048804205299e-05,596.6905420939128,-44.64743976593017,0.1611074910809596,69.69360380172729,32.21369710763295,0.0,0.0,1.5709725971942608e-08,0.0,299.32996864318847,799.9892501831055,203.2987691879273,3.889396939675013,0.0,146.7154000600179,1.2301878663597185e-06,799.9956868489584,36.79276,3.05136
10-10-09,Ain Taya,0.0196497794007882,300.10451431274413,0.0043415300780907,3.101225984162663e-07,1.1513743102871862e-05,0.0,1.3054962308463776e-05,596.5706906636557,-39.90574420293172,5.43646973570188,68.52979846000672,32.20006156762441,0.0,0.0,1.6094654918067762e-08,0.0,300.10451431274413,799.5285901387532,202.9578063964844,3.877448382973671,0.0,146.07527713775633,1.2310962527332471e-06,799.5328435262045,36.79276,3.05136
10-10-10,Ain Taya,0.045440022724991,293.8017467498779,0.015084328292869,4.122951139606812e-06,1.8823619226774704e-05,0.0,2.365596240755016e-05,596.5078671773274,-15.897272372245787,-24.96992746988932,35.77621110280354,58.34743316968282,0.0,0.0,2.8377385713914312e-05,0.0,293.8017467498779,809.3330540974935,212.82516256968185,5.353878722588221,0.0,85.03868137995403,7.093921601845447e-07,809.3481066385906,36.79276,3.05136
10-10-11,Ain Taya,0.0236530386221905,292.8551155090332,0.0164522413009156,2.296640757511644e-06,1.4989628918253098e-05,0.0,1.8808861523211817e-05,596.9117113749186,-28.307431006431575,-15.304391407966614,28.988761536280315,46.392057482401526,0.0,0.0,1.5059296807370024e-05,0.0,292.8551155090332,814.818287150065,217.90663369496664,5.060888332128525,0.0,88.381951268514,1.5225917470237011e-06,814.8347930908203,36.79276,3.05136
10-10-12,Ain Taya,0.0394480205451448,292.40172080993653,0.0195142016125222,2.9964417507244434e-06,1.6123341106322185e-05,0.0,2.1690406864157315e-05,598.039237467448,-42.77242515881857,-10.16435890197754,47.92784679730733,53.49938538869222,0.0,0.0,1.4727946883397183e-06,0.0,292.40172080993653,822.7711268107097,224.7317907333374,4.8094105581442514,0.0,134.0352341334025,2.5706222629651166e-06,822.790559387207,36.79276,3.05136
10-10-13,Ain Taya,0.0608909409027546,291.32838147481283,0.0182812444943313,4.138892038933288e-06,1.830020561707594e-05,0.0,2.3496176716738167e-05,599.6868715922037,-5.23874961535136,-12.372564284006751,22.004690448443096,57.95332120259603,0.0,0.0,2.733346015399244e-05,0.0,291.32838147481283,831.2763323465982,231.5893414815267,5.785758904616039,0.0,72.82599722544352,1.0570792651283984e-06,831.2945096333822,36.79276,3.05136
10-10-14,Ain Taya,0.0267436567771558,292.6831309000651,0.0343034138747801,3.541036024519902e-06,1.312560107559572e-05,0.0,1.953428748038277e-05,602.1670295715332,-24.696866496404013,-5.483026546239852,40.67372730573018,48.1813257376353,0.0,0.0,1.7895143760900585e-06,0.0,292.6831309000651,837.8675554911295,235.70058765411372,5.110682892799377,0.0,108.0654242515564,2.867650804698011e-06,837.9019411722818,36.79276,3.05136
