date,city,LWdown_f_tavg,Psurf_f_tavg,Qair_f_tavg,RadT_tavg,Rainf_f_tavg,SnowCover_inst,SnowDepth_inst,Snowf_tavg,SoilMoi00_10cm_tavg,SoilMoi10_40cm_tavg,SoilMoi100_200cm_tavg,SoilMoi40_100cm_tavg,SoilTemp00_10cm_tavg,SoilTemp10_40cm_tavg,SoilTemp10_40cm_tavg,SoilTemp100_200cm_tavg,SoilTemp40_100cm_tavg,SWdown_f_tavg,SWE_inst,Swnet_tavg,Tair_f_tavg,Wind_f_tavg
12-07-01,Algeirs,369.42223218282066,100730.61923828124,0.01204000748305892,303.23809687296546,4.659768221652409E-8,0.0,0.0,0.0,0.24362135628859202,0.2387458677093188,0.33354322078327336,0.23964606858789922,302.98198458353676,301.91621322631835,301.91621322631835,297.8169392903646,300.29040247599283,315.2679141998291,0.0,272.35536092122396,300.09219843546543,4.483905943234762
12-08-01,Algeirs,382.93079172770183,100724.65771484375,0.012427623864884179,305.2896273295085,0.0,0.0,0.0,0.0,0.23809823766350746,0.23302161308626335,0.3312933610131343,0.23377133458852767,305.0186166127522,303.9117719014486,303.9117719014486,299.7685614267985,302.2179944356282,266.44509976704916,0.0,230.09954325358075,303.19448623657223,3.9807024816672008
12-09-01,Algeirs,363.02299855550126,100768.63951822919,0.011433988149898749,299.6823912302653,6.49421703731908E-6,0.0,0.0,0.0,0.2650897402316332,0.23254769345124562,0.331837677086393,0.2329032192627589,299.77071151733395,300.03989028930664,300.03989028930664,299.5771999359131,300.17071965535484,213.837448310852,0.0,185.18663234710692,297.84443829854325,4.76119601925214
12-10-01,Algeirs,346.6398619333903,100662.85423177083,0.009639216350236287,296.02491213480624,2.550909202151767E-5,0.0,0.0,0.0,0.28440751185019814,0.2376845493912697,0.33396810255944726,0.23403646561006702,296.19691225687666,296.83637148539225,296.83637148539225,297.934769821167,297.6615655263265,169.0529619216919,0.0,149.26773681640623,295.1647003173828,5.090302791198095
12-11-01,Algeirs,330.5732747395834,100604.72721354167,0.008707263821270317,290.58597056070965,3.9506803159383704E-5,0.0,0.0,0.0,0.32445899434387687,0.30700285434722896,0.3408425635347763,0.2463235231737296,290.8807060241699,291.92872848510746,291.92872848510746,294.80744247436525,293.2029107411703,112.44745588302612,0.0,99.77986017862956,290.5910036722819,6.452253244320551
12-12-01,Algeirs,302.7089036305745,101316.7451497396,0.006861147583307077,286.8241600036621,2.1347683893206217E-5,0.0,0.0,0.0,0.3191099340716998,0.3198642420272032,0.33978111731509375,0.28524856890241307,287.04409726460773,287.95467007954915,287.95467007954915,290.913313293457,289.12178700764974,109.23634068171182,0.0,96.7314034461975,287.20257568359375,6.023139391342799
13-01-01,Algeirs,295.2680751800537,101148.80703125,0.006401276510829727,285.4722632090251,4.37028763978257E-5,0.0,0.0,0.0,0.31585123849411806,0.3165623385459185,0.33805558905005456,0.29343230662246544,285.7169626871745,286.67250188191736,286.67250188191736,288.98390719095863,287.658038965861,112.66990973154702,0.0,97.8917409578959,285.9243258158366,8.296987728277843
13-02-01,Algeirs,289.53980166117356,100925.74736328125,0.005570429113383094,284.41856918334963,3.6505334628600386E-5,0.0,0.0,0.0,0.33429076162477334,0.33095796468357247,0.33957815666993457,0.3195428911596536,284.6855859120687,285.6838451385498,285.6838451385498,287.64770088195803,286.5150594075521,144.42644093831382,0.0,123.76231613159179,284.6805002848307,7.450820797681808
13-03-01,Algeirs,312.0418806711832,100198.43401692709,0.007100055960472673,287.9973543802897,3.384489843180442E-5,0.0,0.0,0.0,0.3340940244495869,0.3297746368994316,0.3396217135091622,0.3227542222787937,287.8545328776042,287.44405810038245,287.44405810038245,287.5097024281819,287.23425369262696,190.23522478739417,0.0,161.65050099690754,287.8549674987793,8.982761017481486
13-04-01,Algeirs,317.5160888671875,100659.56337890626,0.007766345826288064,290.77307917277017,1.9086740500521653E-5,0.0,0.0,0.0,0.30083411994079745,0.2959661615391572,0.33683177791535857,0.2932712323963642,290.6678134918213,290.1740053812663,290.1740053812663,289.29842173258464,289.7166313171387,253.76588967641194,0.0,217.3670571009318,289.5611451466878,5.838891696929932
13-05-01,Algeirs,328.5855715433756,100705.83160807291,0.008489265358851602,292.63606084187825,2.8590066206864622E-5,0.0,0.0,0.0,0.306434616446495,0.3015227507799864,0.33807468873759106,0.2719810632367929,292.46112238566076,291.81765034993487,291.81765034993487,290.7838484446208,291.2886750539144,276.0736656188965,0.0,237.7433085123698,291.0428784688314,5.434836425383886
13-06-01,Algeirs,332.8892884572347,100947.398828125,0.009365988802164792,297.5234032948812,2.0170135589599642E-6,0.0,0.0,0.0,0.2696269986530145,0.2748290567348401,0.3354641797641913,0.25754794577757517,297.1438254038493,295.7805632273356,295.7805632273356,292.82725830078124,294.39411214192705,348.78389333089194,0.0,301.84994074503584,294.7061991373698,5.353331263860067
13-07-01,Algeirs,368.52269134521487,100857.51819661456,0.01298986152590563,302.4018343607584,6.428359559625581E-7,0.0,0.0,0.0,0.24854651242494585,0.24812925383448603,0.3322191552569468,0.24345248565077782,301.97411168416346,300.3325839996338,300.3325839996338,295.8587608337403,298.2661029815674,319.6157903035482,0.0,276.112279510498,299.1506791432699,4.290386603275935
13-08-01,Algeirs,365.88035583496094,100752.09140624998,0.012485889139740417,302.84644724527993,2.5141366933212337E-6,0.0,0.0,0.0,0.24480625490347546,0.2381815734008948,0.3297086267421643,0.2363435669491688,302.6880241394043,302.0203629811605,302.0203629811605,298.7313837687174,300.8456844329834,293.84620666503906,0.0,253.7632193247477,300.0867102305095,4.923485740025838
13-09-01,Algeirs,369.0013036092122,100903.97034505208,0.01306909496973579,299.27580057779943,1.1157410388780892E-5,0.0,0.0,0.0,0.28244811135033765,0.24300387973586718,0.33208305972317853,0.23626529400547347,299.2711907704671,299.2372141520182,299.2372141520182,298.48181864420576,299.1048969268799,214.9493640899658,0.0,186.24708054860434,297.3217885335286,4.5403985222180685
13-10-01,Algeirs,358.81489919026694,100900.32792968751,0.01099397032521665,297.9422613779704,9.823423802875669E-6,0.0,0.0,0.0,0.27671932491163415,0.24820661693811416,0.33267927070458736,0.2358150860915581,297.99358825683595,298.11633249918617,298.11633249918617,297.65218658447264,298.0985541025797,170.41679026285806,0.0,150.4941150665283,296.82374547322587,4.445499336719513
13-11-01,Algeirs,316.90458691914876,100947.00016276042,0.0073432444691813245,288.9628721872965,5.0491685427308154E-5,0.0,0.0,0.0,0.30679788005848724,0.28911225075523056,0.33585996665060525,0.25702994714180627,289.42183519999185,291.123211924235,291.123211924235,295.0883809407552,293.2028508504232,122.22330989837646,0.0,108.45294669469196,288.6306739807129,6.582213826974233
13-12-01,Algeirs,304.05114364624023,101607.48333333334,0.00658676994110768,285.6698891957601,3.615281930251513E-5,0.0,0.0,0.0,0.3152656392504772,0.31911564779778323,0.3352716241031885,0.29348038919270036,285.94004961649574,286.98297551472984,286.98297551472984,290.1970666249593,288.2528772989909,95.70062217712403,0.0,84.77230590184527,286.16195182800294,5.165591069062551
14-01-01,Algeirs,304.61258366902666,100861.30989583333,0.006430034537333995,286.1135396321614,3.9073220508119756E-5,0.0,0.0,0.0,0.34076675549149515,0.3365771885961294,0.33867247427503266,0.32618991248309614,286.2641522725423,286.88558057149254,286.88558057149254,288.55239982604985,287.54627329508463,105.24051891962688,0.0,91.44895804723103,286.62036819458007,7.475357141097387
14-02-01,Algeirs,301.08299484252933,100921.17275390624,0.006281534436857327,286.5216265360515,2.0277821924234256E-5,0.0,0.0,0.0,0.33541033044457436,0.3320350982248783,0.34091902996102974,0.3293019258727631,286.60465304056805,286.9637641906738,286.9637641906738,287.9573932647705,287.31495730082196,153.42870655059815,0.0,131.44934304555258,286.58648376464845,7.2448444843292235
14-03-01,Algeirs,301.8583564758301,100975.09742838542,0.006671642962222298,286.92016118367513,4.1179311043985456E-5,0.0,0.0,0.0,0.3368339691311121,0.3320517010986805,0.34013759357233847,0.3255759347230196,286.98314743041993,287.26362431844075,287.26362431844075,288.00829798380533,287.5001466115316,202.04719893137613,0.0,171.6922800064087,286.5492925008138,6.399255859851837
14-04-01,Algeirs,313.476585261027,100748.37841796875,0.007509585819207131,292.1148403167725,5.412698042543222E-6,0.0,0.0,0.0,0.29882147771616774,0.3045370961229007,0.33797526558240254,0.30214196927845477,291.80518455505364,290.750471496582,290.750471496582,289.3679902394612,289.9428745269775,272.65895118713377,0.0,233.60532410939535,291.2497531890869,5.554926055669784
14-05-01,Algeirs,323.1038871765137,100818.72073567708,0.008529481082223355,294.7581392923991,5.1850596719305034E-6,0.0,0.0,0.0,0.26274806323150796,0.25709606135884916,0.3339294026295344,0.25871237901349864,294.50160916646314,293.51564496358236,293.51564496358236,291.6990305582682,292.6442618052165,311.55102920532227,0.0,268.2755537668864,292.5680413564046,4.321883571147918
14-06-01,Algeirs,349.5021528879802,100755.0339518229,0.010398077712549516,299.558745320638,6.929494746070001E-6,0.0,0.0,0.0,0.2646518439054489,0.24426857568323615,0.3352003422876199,0.24263693665464717,299.14936014811195,297.584354909261,297.584354909261,293.9068354288737,295.81642773946123,322.4307510375977,0.0,279.0594525655111,296.6277732849121,4.453401414553324
14-07-01,Algeirs,359.77575632731117,100711.5734375,0.011085955255354442,302.70096791585286,5.409275014282382E-7,0.0,0.0,0.0,0.24447545856237413,0.23471810234089688,0.3321329856912295,0.23450933968027432,302.38484395345057,301.155137125651,301.155137125651,296.89873123168945,299.3484354654948,328.9008805592855,0.0,284.1341927846273,299.4490397135417,4.274744385480881
14-08-01,Algeirs,366.57315800984696,100641.53746744792,0.012059501737045746,303.36710459391276,6.130801610974384E-7,0.0,0.0,0.0,0.24242203682661057,0.2311810144533714,0.33020705928405125,0.23134866319596764,303.156820042928,302.3207628885905,302.3207628885905,298.98723309834793,301.01704559326174,299.9233839670817,0.0,259.01264165242515,300.5205579121908,3.972366994619369
14-09-01,Algeirs,374.680335744222,100699.83880208334,0.012426640834504118,301.6753285725911,8.934879933046128E-6,0.0,0.0,0.0,0.2565015587955713,0.23049953530232112,0.32954775666197134,0.23045315295457838,301.63449948628744,301.44930102030435,301.44930102030435,299.56782430013016,300.9139320373535,227.46836210886636,0.0,196.95110740661622,299.5987159729004,4.134440376361211
14-10-01,Algeirs,343.9343622843424,100995.7568359375,0.009729708711771914,296.9923400878906,1.4903487158335339E-5,0.0,0.0,0.0,0.29143522878487904,0.2551030916472276,0.335725204149882,0.2342752425620953,297.13119926452634,297.5874712626139,297.5874712626139,298.21409339904784,298.1029404958089,176.8934039433797,0.0,156.27199986775716,296.04536285400394,4.421911183993021
14-11-01,Algeirs,327.9711399078369,100558.79674479167,0.007688799329722921,291.4212908426921,3.488190275978316E-5,0.0,0.0,0.0,0.3032990464319785,0.292314845820268,0.3378169293204943,0.23901460506021976,291.64835840861,292.517259089152,292.517259089152,295.1255366007487,293.67980257670087,118.17306044896442,0.0,104.85788688659669,291.3818879445394,6.827724403142929
14-12-01,Algeirs,303.1509802500407,101351.815625,0.006454954804697385,285.8371579488118,6.57834477048406E-5,0.0,0.0,0.0,0.3320465859025717,0.32899152114987373,0.338597913334767,0.29562915253142513,286.2741677602132,287.88420753479005,287.88420753479005,291.590419514974,289.59952061971023,96.3521338780721,0.0,85.33528820673625,286.152112197876,6.8592126508553815
15-01-01,Algeirs,293.90478833516437,101625.83623046876,0.005808965566878517,284.5463569641113,3.3990014647618714E-5,0.0,0.0,0.0,0.31895360375444093,0.3224862080067396,0.33588400632143023,0.3147452527036269,284.76411628723145,285.7555742899577,285.7555742899577,288.4661017100016,286.88214416503905,108.63207801183064,0.0,94.43441009521484,285.1931749979655,6.028174952665964
15-02-01,Algeirs,296.6011333465576,100787.32874348959,0.0058696562210874,284.23899790445967,3.273221145718707E-5,0.0,0.0,0.0,0.3448186760147412,0.34153963538507615,0.34193848247329395,0.3382419084509214,284.44854914347326,285.17946128845216,285.17946128845216,286.9647478739421,285.8531984965006,130.39438419342042,0.0,111.71069622039795,284.3341440836589,8.417470562458039
15-03-01,Algeirs,297.51988792419434,101122.56731770834,0.006395010995523383,287.40347785949706,1.728305766543296E-5,0.0,0.0,0.0,0.3194498378783464,0.3196745121230682,0.3412985034286976,0.318710196390748,287.31857922871905,287.1540181477864,287.1540181477864,287.32788645426433,287.0608139038086,215.03042481740314,0.0,182.73478164672855,287.0325160980225,5.292252620061239
