date,city,ACond_tavg,AvgSurfT_tavg,CanopInt_tavg,ECanop_tavg,ESoil_tavg,EvapSnow_tavg,Evap_tavg,GWS_tavg,Lwnet_tavg,Qg_tavg,Qh_tavg,Qle_tavg,Qsb_tavg,Qsm_tavg,Qs_tavg,SnowDepth_tavg,SnowT_tavg,SoilMoist_P_tavg,SoilMoist_RZ_tavg,SoilMoist_S_tavg,SWE_tavg,Swnet_tavg,TVeg_tavg,TWS_tavg
14-02-28,Bhopal,0.01083200688027148,292.8192507115806,0.01219415626293654,9.209734424914826E-7,1.8405857959377002E-5,0.0,3.8434932665085196E-5,945.4098373661196,-66.53690076843509,-7.04290608080422,32.116077186615485,94.79976300495426,0.0,0.0,1.1994489756927945E-8,0.0,292.8192507115806,1268.5380595137433,323.12824770299403,6.332336115643262,0.0,186.40222558742616,1.9108098592731378E-5,1268.5502891230387
14-03-01,Bhopal,0.009991287462019579,291.75155407044946,0.002334065783373269,9.663855918476879E-8,1.6926065112288852E-5,0.0,3.33815758964429E-5,945.3995585247752,-71.21154139681562,-6.583814576873935,38.40428294205084,82.33565542949893,0.0,0.0,2.174871410773823E-9,0.0,291.75155407044946,1265.6957648052432,320.2962269976856,6.24655629318904,0.0,185.36588611447715,1.6358872375630147E-5,1265.698126816168
14-03-02,Bhopal,0.010698088421107732,290.111632866588,7.616241317423632E-4,1.806803470185908E-8,1.7502950027122325E-5,0.0,3.253564653174343E-5,945.403185960723,-83.76111174017433,-10.956083213410727,45.9510027024804,80.24917047392061,0.0,0.0,0.0,0.0,290.111632866588,1263.240900179235,317.8378163469516,6.186294983557569,0.0,199.00300802835605,1.5014627964352788E-5,1263.2417525624844
14-03-03,Bhopal,0.010868824791254067,290.78895392069,7.901627117447551E-4,4.057969310623133E-9,1.7034455979923433E-5,0.0,3.03815048275608E-5,945.2737847925201,-74.83880101956001,-1.7226046999780142,47.844680739612116,74.935981021664,0.0,0.0,2.4408819632238223E-9,0.0,290.78895392069,1260.940767613853,315.666965205495,6.143805050268406,0.0,195.90251669844963,1.334299029870051E-5,1260.9415580935593
14-03-04,Bhopal,0.0087689318925112,292.4954866859001,0.004287354075442147,1.6078873143625823E-7,1.6801182458563954E-5,0.0,3.128804605990084E-5,945.018739901907,-68.67070072453197,2.6792478683154757,41.3204160938418,77.17196129589544,0.0,0.0,8.752245371535503E-9,0.0,292.4954866859001,1258.6303803978894,313.61165925933096,6.100180160223952,0.0,189.84281867112568,1.432607389159511E-5,1258.6346808953017
14-03-05,Bhopal,0.008657809896811055,293.81771087646484,0.006683454040543941,2.9017405917663725E-7,1.701510793866215E-5,0.0,3.110153350802633E-5,944.6478005385981,-58.920636998928664,6.37380543423862,39.98697789510092,76.71192722785766,0.0,0.0,3.4223806450042144E-8,0.0,293.81771087646484,1256.4060022617741,311.75823630356206,6.073288949039894,0.0,181.9968861370552,1.3796249554505309E-5,1256.4127260533774
14-03-06,Bhopal,0.009640085014961356,294.0046149773326,0.006737905059944899,3.684142025885817E-7,1.88321603791411E-5,0.0,3.349111362488073E-5,944.1675676175247,-63.33918954492584,2.4056168037459136,42.425435752403445,82.60583503847198,0.0,0.0,1.5649383637380812E-7,0.0,294.0046149773326,1254.304824705046,310.137289217817,6.0889580017182885,0.0,190.7749253870026,1.4290541046433852E-5,1254.3116023366042
14-03-07,Bhopal,0.009372177901034192,294.1937229497646,0.005095115989849835,3.377425954663573E-7,1.9022580125800126E-5,0.0,3.300736146754604E-5,943.604709966396,-65.78182211154845,2.3078357876558617,39.94651323605359,81.41265936595637,0.0,0.0,5.8181926451029216E-8,0.0,294.1937229497646,1252.2224490778233,308.6176937382395,5.9965527992907575,0.0,189.44913519882573,1.3647041305006038E-5,1252.2274992407822
14-03-08,Bhopal,0.01031646561502229,294.6270284265038,0.004294712453507023,1.7939204642817386E-7,1.9529409541049733E-5,0.0,3.289058845919913E-5,942.976723523644,-63.44895850545991,4.000026832024258,45.469951649022306,81.12463845663923,0.0,0.0,1.2084762410443717E-8,0.0,294.6270284265038,1249.875728824274,306.89895992744255,5.905117534525026,0.0,194.04534552349307,1.3181786384367608E-5,1249.8799819326014
14-03-09,Bhopal,0.009931479469017405,294.86567864766937,0.009090838526996471,5.879616525105094E-7,1.9302697136651652E-5,0.0,3.0753442264377676E-5,942.236858957182,-54.84558191532041,3.953259000690972,47.9553336631961,75.85336382796125,0.0,0.0,6.218718284388177E-7,0.0,294.86567864766937,1248.6177597666172,306.3809195417699,6.2050754626592,0.0,182.60950418797935,1.0862782853028485E-5,1248.6268801805447
