date,city,ACond_tavg,AvgSurfT_tavg,CanopInt_tavg,ECanop_tavg,ESoil_tavg,EvapSnow_tavg,Evap_tavg,GWS_tavg,Lwnet_tavg,Qg_tavg,Qh_tavg,Qle_tavg,Qsb_tavg,Qsm_tavg,Qs_tavg,SnowDepth_tavg,SnowT_tavg,SoilMoist_P_tavg,SoilMoist_RZ_tavg,SoilMoist_S_tavg,SWE_tavg,Swnet_tavg,TVeg_tavg,TWS_tavg
23-02-17,Algeirs,0.024703770596534013,287.0583068847656,2.54062799285748E-4,5.593244212694545E-10,8.481535549738814E-6,0.0,1.1753109485349949E-5,638.1036898295084,-64.65897057851156,2.1895175009965895,34.7200155099233,28.989043315251667,0.0,0.0,0.0,0.0,287.0583068847656,863.2276738484701,225.1239672342936,4.513435263435046,0.0,130.55982062021891,3.271014076252262E-6,863.2278933207195
23-02-18,Algeirs,0.022764182602986693,288.02870597839353,2.1064887150714636E-4,4.4413176331081773E-10,1.0821549165029862E-5,0.0,1.5159295139710596E-5,637.5680826822917,-66.56988474527995,4.003452299038569,34.55906794865926,37.39040109316508,0.0,0.0,0.0,0.0,288.02870597839353,861.611551920573,224.04361457824706,4.4701932231585175,0.0,142.52337029774984,4.337302666120498E-6,861.6118748982747
23-02-19,Algeirs,0.016050725368161996,288.5056743621826,1.772980137199435E-4,3.078727417680597E-10,1.3626806385976427E-5,0.0,1.8994874812960917E-5,636.9892761230468,-70.02682965596517,3.339301220575968,24.29707755247752,46.85085606575012,0.0,0.0,0.0,0.0,288.5056743621826,859.6265602111818,222.63722629547115,4.395271168152492,0.0,144.513827641805,5.367759613742843E-6,859.6266822814943
23-02-20,Algeirs,0.018483837538709243,289.19742062886553,1.5327602729181916E-4,2.698741505731868E-10,1.4302109358747353E-5,0.0,1.972718455363065E-5,636.3580912272135,-73.42432050704957,6.3326521754264835,19.697789716720578,48.65710458755493,0.0,0.0,0.0,0.0,289.19742062886553,857.5205388387044,221.16238886515302,4.35096504787604,0.0,148.11603457132978,5.424806513095366E-6,857.520634206136
23-02-21,Algeirs,0.018137264422451456,290.1069194793701,2.0059065294238582E-4,6.303660249456129E-10,1.64104431519263E-5,0.0,2.2664450322433062E-5,635.6638333638509,-75.22067451477051,4.73434265057246,13.217024525006611,55.90186365445455,0.0,0.0,2.5827314245607803E-12,0.0,290.1069194793701,855.1315508524575,219.46766827901206,4.266485361258188,0.0,149.0716957728068,6.253379206100363E-6,855.1317105611164
23-02-22,Algeirs,0.015351950629459073,288.71011505126955,0.0070251731978108484,6.978555681769194E-7,9.460111887923024E-6,0.0,1.3016408854582552E-5,634.8806533813477,-58.699667056401566,-0.5951086687544981,43.53900726636251,32.10497058232625,0.0,0.0,1.8694078172861356E-7,0.0,288.71011505126955,853.4219179789226,218.54127089182535,4.425015517075857,0.0,133.74939123789468,2.858442115893922E-6,853.4289459228515
23-02-23,Algeirs,0.015615527820773422,289.43320223490394,0.008441590905810396,3.8142548059264906E-7,9.237261434691388E-6,0.0,1.3221067873322076E-5,634.0641708374022,-60.79861559867859,3.460363529125849,48.16163051923117,32.60975920359294,0.0,0.0,9.277472027650427E-9,0.0,289.43320223490394,852.1738204956055,218.10955486297607,4.363283621271451,0.0,145.0322785695394,3.6023805629762745E-6,852.1821718851726
23-02-24,Algeirs,0.02128275809033463,289.3475681304932,0.040023944356168316,3.379462295545939E-6,8.829720066690544E-6,0.0,1.430146641041574E-5,633.2358146667481,-33.90710968971253,1.9281039913495381,30.6014054218928,35.27456803321839,0.0,0.0,2.1162709915737804E-6,0.0,289.3475681304932,851.5401255289713,218.30435263315837,4.697571889559428,0.0,101.71434513727823,2.0922840652322827E-6,851.5802093505861
23-02-25,Algeirs,0.06068670426805814,285.41671867370604,0.04491075128316879,9.354786050153052E-6,1.1769337341623518E-5,0.0,2.2555936425305848E-5,632.6278772989909,-28.84609909057617,-18.081876373291017,46.18039207458495,55.63421689669291,0.0,0.0,1.9410675577091748E-5,0.0,285.41671867370604,859.6498779296875,227.02217350006103,5.412457213799159,0.0,112.56643584569295,1.4318118743972263E-6,859.694947052002
23-02-26,Algeirs,0.052845767404263215,283.719544728597,0.02626370790724953,5.327304902872735E-6,1.1466568662399367E-5,0.0,1.7919181179119426E-5,632.493753306071,-45.75602579116822,-13.729480564594267,38.91802736123403,44.19765467643738,0.0,0.0,1.4220715603604124E-6,0.0,283.719544728597,862.2794219970704,229.78582299550376,5.0217694739500685,0.0,115.14222202301025,1.125308324390062E-6,862.3057874043782
23-02-27,Algeirs,0.05987113363419969,282.84974047342934,0.02778825340792537,7.477836360673489E-6,1.072232068205873E-5,0.0,1.8897747759183405E-5,632.5768905639649,-28.32127148310343,-15.262737456957497,26.73518801927566,46.611293935775755,0.0,0.0,9.291750295403745E-7,0.0,282.84974047342934,862.7844299316406,230.20752964019772,4.870559606949489,0.0,86.39891026814777,6.975905805006733E-7,862.8122138977051
23-02-28,Algeirs,0.0658545329545935,281.7961784362793,0.0277296991708378,6.82056791750559E-6,1.3214535276044139E-5,0.0,2.0545671926205008E-5,632.7211041768393,-33.25731735229492,-10.355021373430887,32.16205416520436,50.675905275344846,0.0,0.0,2.6688974562224152E-6,0.0,281.7961784362793,863.6753868103027,230.95422655741373,5.047391845782598,0.0,105.74617541631063,5.105696737691308E-7,863.7030499776204
23-03-01,Algeirs,0.024229500947209697,283.54850870768234,0.059854357580964766,5.634589047076588E-6,8.503862060630731E-6,0.0,1.5759140338407937E-5,633.3546546936036,-37.63126560052236,-5.469308592875799,37.03260503609975,38.86992073059082,0.0,0.0,4.002130581663247E-6,0.0,283.54850870768234,868.5168197631837,235.162069384257,5.2617988169193275,0.0,108.06026630401612,1.6206900217715277E-6,868.5765823364259
23-03-02,Algeirs,0.05899156622278194,282.8389916737874,0.04141555818108221,7.161365880392622E-6,1.3141416176646696E-5,0.0,2.1971065575598913E-5,634.5494547526042,-39.08434681892395,-7.599854232867558,56.85356499354044,54.191630649566655,0.0,0.0,9.686602917705992E-6,0.0,282.8389916737874,871.0742477416992,236.52467505137125,5.3907679041226695,0.0,142.53264325459799,1.6682816455689438E-6,871.1155278523762
23-03-03,Algeirs,0.03782246996027728,283.5414750417073,0.05434596155149241,6.256328447307168E-6,1.1389195238583246E-5,0.0,2.0358358907894097E-5,636.1325571695962,-40.29280163447063,-4.373639339208602,39.837977083524066,50.21389643351236,0.0,0.0,1.5905050451200017E-6,0.0,283.5414750417073,876.9529663085938,240.8203940709432,5.1621543268362675,0.0,125.96743580500284,2.7128358060698092E-6,877.0073059082031
23-03-04,Algeirs,0.01666627690040817,283.65441449483234,0.041489115450531244,2.3221629514106703E-6,8.812314422357304E-6,0.0,1.477814305796225E-5,637.8149765014648,-56.2307179292043,-4.8863375683625545,45.999308268229164,36.45028587977092,0.0,0.0,1.2395407195479417E-7,0.0,283.65441449483234,876.5794209798178,238.76448669433594,4.872846241792043,0.0,133.7934590657552,3.643664810700405E-6,876.6209241231284
23-03-05,Algeirs,0.015785405761562288,285.5559975941976,0.005974683054955676,1.2324433361262283E-7,1.3016136351022092E-5,0.0,2.0690086019688656E-5,639.1517392476401,-74.33834257125855,6.731061959266662,35.888165616989134,51.032094383239745,0.0,0.0,2.226232714841458E-8,0.0,285.5559975941976,875.3010587056478,236.14934616088868,4.726841473579406,0.0,167.9983976999919,7.55070481848937E-6,875.3070665995281
23-03-06,Algeirs,0.04023630721494556,286.830824025472,0.025077993252004185,5.489473898023789E-6,1.1648507548519168E-5,0.0,2.013177982765531E-5,640.1104838053386,-38.73529896736145,3.529902237653732,39.57573461532593,49.65503063201904,0.0,0.0,5.402420830099193E-7,0.0,286.830824025472,874.3784665425618,234.2679505666097,4.849985116720199,0.0,131.49760004679362,2.993796560228172E-6,874.4035285949706
23-03-07,Algeirs,0.046624851801122226,288.7893814086914,0.01934880279780676,4.4794120555025074E-6,1.0132252596880184E-5,0.0,1.7915351865364452E-5,640.8652605692546,-29.574177821477253,13.309792498747507,11.957714676856995,44.18821355501811,0.0,0.0,2.868093775513595E-7,0.0,288.7893814086914,874.0797884623208,233.214520072937,4.781547906001409,0.0,99.03935600916545,3.3036864749647062E-6,874.0991182963053
23-03-08,Algeirs,0.03490093701984733,291.01653315226235,0.0031857021822361276,1.1184679689080213E-7,1.1993245542877655E-5,0.0,1.9749016428249887E-5,641.4175086975098,-55.209523344039916,11.517965149879455,44.15221463839213,48.71095261573792,0.0,0.0,2.710969499812125E-10,0.0,291.01653315226235,872.8158226013182,231.39822889963784,4.618259419997534,0.0,159.58930492401123,7.64392497103472E-6,872.8189592997234
23-03-09,Algeirs,0.043346875207498664,291.8573702494303,0.0017829431085071216,1.1211351553797043E-7,1.640013814115567E-5,0.0,2.4781428336003347E-5,641.6541318257649,-58.82809050877889,11.94201845328013,24.609475922584533,61.12340008417765,0.0,0.0,1.1557307684946967E-9,0.0,291.8573702494303,870.9869827270506,229.33289807637533,4.53033556441466,0.0,156.5072193145752,8.269178817954525E-6,870.9888051350912
23-03-10,Algeirs,0.05483701364137231,290.9500410715739,0.0015339712777252617,7.455141008231674E-8,1.2949398895519456E-5,0.0,1.8556500428227685E-5,641.6598505655925,-61.62410810788472,2.2651198829213777,52.783338626225785,45.76961340904236,0.0,0.0,5.881652079727425E-10,0.0,290.9500410715739,869.0434239705403,227.38349475860596,4.50035856962204,0.0,162.43762009938558,5.532550306952544E-6,869.044858042399
23-03-11,Algeirs,0.0430838194830964,291.64878845214844,4.4407864940391545E-4,4.5213893999177895E-9,1.836282044678228E-5,0.0,2.6979901281265484E-5,641.5580713907879,-73.07115128835042,8.152011334896088,26.026643164952596,66.54591814676921,0.0,0.0,0.0,0.0,291.64878845214844,867.0684626261392,225.5103879292806,4.399686279892921,0.0,173.79841200510657,8.612558368289076E-6,867.0688830057779
23-03-12,Algeirs,0.029340254600780706,291.6388685862224,2.3928198570501993E-4,8.554184321533467E-10,1.3087702817908091E-5,0.0,1.96932748697994E-5,641.359605662028,-63.000761334101355,3.4962775309880576,55.987623834609984,48.573463471730555,0.0,0.0,0.0,0.0,291.6388685862224,865.0067064921061,223.64707425435384,4.40362318555514,0.0,171.0537357966105,6.604716082847518E-6,865.0069190979002
23-03-13,Algeirs,0.019564837302702167,293.3913299560547,1.9280642870095712E-4,4.2719485772909256E-10,1.4918689169007849E-5,0.0,2.4642816977878586E-5,641.0915308634441,-71.09257663091023,14.417637972036996,27.821090833346048,60.78151167233785,0.0,0.0,0.0,0.0,293.3913299560547,863.306753540039,222.21516755421956,4.382213961084683,0.0,174.1197618484497,9.723700857951673E-6,863.3068901062012
23-03-14,Algeirs,0.040898510844757166,290.16119244893395,1.496151970665475E-4,4.437290441333674E-10,1.3770971861504224E-5,0.0,1.83866245909788E-5,640.7326446533202,-75.85136950810751,-11.639767138163249,64.89079600969951,45.35060609181722,0.0,0.0,0.0,0.0,290.16119244893395,861.2495389302571,220.51692708333331,4.316689983010292,0.0,174.43826802571613,4.615207296865266E-6,861.2496754964192
23-03-15,Algeirs,0.01988693294891467,288.4682731628418,1.2578209261846496E-4,2.0649875594191956E-10,1.4670014729745163E-5,0.0,2.0670419409422418E-5,640.2914306640625,-82.82901509602866,-5.039919326702753,55.02869631449381,50.983591079711914,0.0,0.0,0.0,0.0,288.4682731628418,859.6939259847004,219.4025018056234,4.306430592139562,0.0,183.80274022420247,6.000200560644468E-6,859.6940500895182
23-03-16,Algeirs,0.030240501238343615,290.33593673706054,1.072956179389924E-4,2.1610142992197396E-10,1.6589440675337146E-5,0.0,2.288198702444788E-5,639.7956192016601,-79.37541332244872,6.951746227343877,42.38081588745117,56.438426653544106,0.0,0.0,0.0,0.0,290.33593673706054,857.8114832560223,218.01582647959393,4.23606148759524,0.0,185.15478026072182,6.292333364399382E-6,857.811568959554
23-03-17,Algeirs,0.03303694901211808,291.03660914103193,9.139662060988486E-5,1.3533767347547375E-10,1.2935627940654134E-5,0.0,1.7645343071611326E-5,639.2271759033204,-69.71696968078614,2.604293079674244,69.19376157124837,43.522232580184934,0.0,0.0,0.0,0.0,291.03660914103193,855.9361340840658,216.70893497467037,4.237215472261111,0.0,185.03530654907223,4.709578216003743E-6,855.9361829121908
23-03-18,Algeirs,0.017438449927916128,288.3171861012776,0.06607920477787653,5.482202961578272E-6,5.82349870796861E-6,0.0,1.186140437615298E-5,638.5040901184083,-21.23684770266215,-7.203350432713826,10.236626354853312,29.256156078974403,0.0,0.0,6.891342144399459E-6,0.0,288.3171861012776,858.5489061991373,220.0447426478068,5.143198802073797,0.0,53.52639322280884,5.557029449931861E-7,858.6149035135907
23-03-19,Algeirs,0.019173695938661695,288.6064824422201,0.09963672605032722,7.4127448802604105E-6,5.618639302914139E-6,0.0,1.423118961459598E-5,638.0248736063638,-15.85281601746877,-3.7830022315184273,32.89126472473144,35.10123233795166,0.0,0.0,7.259537403806842E-7,0.0,288.6064824422201,862.3299629211425,224.30506985982257,4.816662091016769,0.0,80.06092580159506,1.1998056142677644E-6,862.4295908610027
23-03-20,Algeirs,0.026772597168261806,288.0994227091471,0.037340462502713,3.911767748832062E-6,7.504496814666103E-6,0.0,1.4062765141413061E-5,637.8022341410318,-39.00361205736797,-5.97007630666097,74.48480339050293,34.68581121762593,0.0,0.0,1.9266961318227987E-7,0.0,288.0994227091471,862.4133750915528,224.61115709940592,4.614198986689249,0.0,142.196728515625,2.646500486018037E-6,862.4507530212402
23-03-21,Algeirs,0.022122462916498383,287.9539624532063,0.003430244944562825,6.687305177758655E-8,9.262773407196315E-6,0.0,1.376007095738411E-5,637.6073150634766,-66.7512901465098,-2.6299738665421803,81.64018983840941,33.9392122109731,0.0,0.0,4.948716349900684E-12,0.0,287.9539624532063,861.548296101888,223.94099534352623,4.485944984356562,0.0,179.7018721262614,4.4304227041417715E-6,861.5517321268717
23-03-22,Algeirs,0.018325120047666132,288.43596433003745,7.491414209653157E-4,5.689785835076104E-9,1.2415718238874738E-5,0.0,1.905000353114398E-5,637.3965332031249,-83.31109771728515,-0.15236540560921033,64.4377767721812,46.9868392308553,0.0,0.0,0.0,0.0,288.43596433003745,860.1405624389648,222.74411334991456,4.413918335239092,0.0,194.58312937418617,6.62859677807622E-6,860.1414004007976
23-03-23,Algeirs,0.016190437064506114,290.3048713684082,4.157654727653911E-4,2.1654262124156295E-9,1.5148853439465407E-5,0.0,2.4036088287478682E-5,637.140926361084,-82.01385939915976,7.390727672974269,47.49379533131917,59.28500876426697,0.0,0.0,0.0,0.0,290.3048713684082,858.3085960388183,221.16765441894532,4.335997765262921,0.0,196.18802769978836,8.885068242155586E-6,858.3090232849121
23-03-24,Algeirs,0.020958816780087847,291.5985809326172,2.7146555463938664E-4,1.108486704740989E-9,1.6680460820831892E-5,0.0,2.4811532648527644E-5,636.8057662963868,-77.39510854085286,8.42588229974111,49.17688245773315,61.19764386812845,0.0,0.0,0.0,0.0,291.5985809326172,856.1909779866537,219.38514410654705,4.267558124661445,0.0,196.1979751586914,8.129963301447182E-6,856.1911809285481
23-03-25,Algeirs,0.014638906546557943,291.6416867574056,2.0258847453078486E-4,5.342955092246804E-10,1.4491472488013338E-5,0.0,2.2650618029729226E-5,636.3805791219077,-80.24202782313029,4.46825510263443,57.04686093330384,55.86774856249492,0.0,0.0,0.0,0.0,291.6416867574056,854.1764823913574,217.79590409596761,4.251573825875918,0.0,197.62381134033203,8.158609862600013E-6,854.1766606648763
